date,rating,comment,category
5-Jan-24,Rated 5 stars out of five stars,A great repository for photos with some sophisticated editing features. Images back up from phone and other devices via same Gmail address. Works for me!,
5-Jan-24,Rated 4 stars out of five stars,"Actually the running good very nice ,good feature but thing to see your update I usually upload my photoes on Google photes double downloading it other Google photoes are awesome",
5-Jan-24,Rated 1 stars out of five stars,"Some photos are invinsible, i can see the photo on the folder i made a year ago but when I'm trying to look for it at photos page, it's not there, and few of photos captured in Feb but in Jan, Home page not working well",
5-Jan-24,Rated 5 stars out of five stars,"This app is one of the best, if not the best photo gallery on Android phones. But I feel that the new feature of'locked folder' is cool but I feel moving files to the locked folder should be done without internet connection like other apps that perform similar function. Thank you.",
5-Jan-24,Rated 1 stars out of five stars,"Can't use advertised pixel 8 features without sending all your photos to the cloud (and buying cloud storage). Not sure what the tensor chip is for if you are not allowed to use it locally. Shame on google for the false advertising and shame on them for the endless attempts at getting more and more of your personal data. Remember when their corporate slogan was ""don't be evil""? Feels like a lifetime ago.",
5-Jan-24,Rated 5 stars out of five stars,"Absolutely love the app. The memory feature, animations, shared albums, face recognition, all these features are excellent.",
5-Jan-24,Rated 4 stars out of five stars,"Google needs a camera app! Hear me out, Google Camera- spin pop out wheel menu on left or right side optional to choose where it's at: choose what album or new album to put all photos in while taking photos. So all my work photos stay there all day and I can switch to family when it's family photos or vacations etc ... So I don't have a mix of weird work stuff with family stuff when trying to just see family ones.",
5-Jan-24,Rated 5 stars out of five stars,Google photos features is so cool because mobile gallery photo mistakenly delete but Google photos this photos save her memory.... I am very satisfied this app.,
5-Jan-24,Rated 5 stars out of five stars,It's a real home 🏠🏡 of memories that backs up first quality gallery with more beautiful and wonderful features... automatic edit with more of previous memories.a very good 👍😊 app that I have never seen before.thanks to GLLC,
5-Jan-24,Rated 4 stars out of five stars,"Idk what ppl are yapping abt the app works fine for me 🤷‍♀�?besides when we have a photo and it's like there but when we wanna send it to someone it doesn't show up In the gallery section of messages, that's my only issue. Other than that it's fine",
5-Jan-24,Rated 1 stars out of five stars,"The auto enhancement of Google Photos which is not able to be opted out of or turned off is terrible. If I wanted auto enhanced /touched up photos I would choose to do so in editing. I dislike how it automatically changes , rounds and softens facial features of everyone, including children and infants. We don't want or need auto changes to faces to be more aesthetically appealing or look a certain way.",
5-Jan-24,Rated 1 stars out of five stars,This app is crashing after using editing option please help give me a loading screen then as suggestions and closes automatically,
5-Jan-24,Rated 5 stars out of five stars,Hey it's pretty good I see all kinds of pictures from adult websites and I make a screensaver for a slide through with them I like it I like it a lot it's very nice I like the girls with......,
5-Jan-24,Rated 1 stars out of five stars,"The app stores photos, however I have watched photos I just saved from social media suddenly vanish when I open the app. Additionally, several albums from my Samsung Galaxy S9 phone cannot be found under the ""Library"" section of the app, however the albums are accessible if I am attaching photos to a text message or email. I suppose I should be thankful that there are no ads or in-app purchasing, as compared to other photo gallery applications, but this application is far from ideal.",
